Name;URL;Primary Language;Created At;Repository Age;Amount of stars;Total amount of release(s);Total Source LOC;Total Line LOC;Total Blank LOC;Total Comments LOC;CBO;DIT;WMC;LOC
williamfiset/Algorithms;https://github.com/williamfiset/Algorithms;Java;18/03/2017 02:50;3;9289;0;49328827;57209846;7035249;1333121;2.0;1.0;11.0;47.0
wasabeef/glide-transformations;https://github.com/wasabeef/glide-transformations;Java;09/01/2015 10:33;6;9237;0;49332156;57214196;7036010;1333416;5.0;2.0;6.0;27.0
umano/AndroidSlidingUpPanel;https://github.com/umano/AndroidSlidingUpPanel;Java;31/05/2013 18:33;7;9222;8;49336204;57219102;7036650;1333703;2.0;1.0;2.0;8.0
apache/zookeeper;https://github.com/apache/zookeeper;Java;27/03/2009 15:41;11;9206;0;49574939;57506076;7075567;1343353;3.0;1.0;5.0;27.0
janishar/mit-deep-learning-book-pdf;https://github.com/janishar/mit-deep-learning-book-pdf;Java;07/04/2017 10:46;3;9162;3;49575259;57506662;7075654;1343537;0.0;1.0;0.0;2.0
heibaiying/BigData-Notes;https://github.com/heibaiying/BigData-Notes;Java;10/03/2019 01:40;2;9141;0;49597706;57540793;7084966;1346030;5.0;1.0;4.0;21.0
google/auto;https://github.com/google/auto;Java;22/05/2013 21:41;7;9135;40;49643964;57594133;7091071;1347191;3.0;1.0;2.0;8.0
navasmdc/MaterialDesignLibrary;https://github.com/navasmdc/MaterialDesignLibrary;Java;30/09/2014 07:37;6;9133;3;49650596;57602437;7092441;1347619;3.0;1.0;2.0;13.5
perwendel/spark;https://github.com/perwendel/spark;Java;05/05/2011 11:52;9;9010;0;49670021;57625771;7096112;1347968;3.0;1.0;4.0;20.0
react-native-camera/react-native-camera;https://github.com/react-native-camera/react-native-camera;Java;01/04/2015 00:54;5;9003;123;49761421;57733065;7108430;1349414;2.0;1.0;3.0;13.5
googlesamples/easypermissions;https://github.com/googlesamples/easypermissions;Java;22/12/2015 18:05;5;8979;12;49765388;57738149;7109301;1349707;8.0;1.0;6.0;28.0
nathanmarz/storm;https://github.com/nathanmarz/storm;Java;17/09/2011 07:55;9;8957;0;49848540;57835499;7121988;1351960;3.0;1.0;4.0;18.0
bilibili/DanmakuFlameMaster;https://github.com/bilibili/DanmakuFlameMaster;Java;11/08/2013 12:18;7;8896;5;49863304;57853045;7124471;1352283;3.0;1.0;5.0;20.0
clojure/clojure;https://github.com/clojure/clojure;Java;29/06/2010 20:03;10;8825;0;49950392;57953632;7136641;1355035;0.0;1.0;1.0;4.0
chrisbanes/Android-PullToRefresh;https://github.com/chrisbanes/Android-PullToRefresh;Java;29/11/2011 09:59;9;8810;0;49957560;57962441;7138015;1355356;4.5;2.0;3.0;17.5
MyCATApache/Mycat-Server;https://github.com/MyCATApache/Mycat-Server;Java;04/12/2014 02:46;6;8766;7;50096754;58123959;7159879;1356018;3.0;1.0;6.0;33.0
square/javapoet;https://github.com/square/javapoet;Java;01/02/2013 16:56;8;8750;0;50109322;58138519;7161661;1356256;2.0;1.0;3.0;17.0
paascloud/paascloud-master;https://github.com/paascloud/paascloud-master;Java;17/03/2018 05:40;2;8745;0;50166394;58203688;7169475;1356959;4.0;1.0;2.0;11.0
neo4j/neo4j;https://github.com/neo4j/neo4j;Java;12/11/2012 08:46;8;8707;72;51389979;59621196;7354158;1368731;4.0;1.0;4.0;19.0
koral--/android-gif-drawable;https://github.com/koral--/android-gif-drawable;Java;30/01/2013 01:37;8;8704;55;51400192;59633489;7355768;1369425;4.0;1.0;5.0;20.0
chrisjenx/Calligraphy;https://github.com/chrisjenx/Calligraphy;Java;20/12/2013 02:35;7;8612;4;51403126;59637275;7356326;1369749;5.0;1.0;3.0;16.0
jhy/jsoup;https://github.com/jhy/jsoup;Java;19/12/2009 01:29;11;8609;2;51433995;59673764;7361758;1370240;3.0;1.0;6.0;26.0
laobie/StatusBarUtil;https://github.com/laobie/StatusBarUtil;Java;15/02/2016 03:06;5;8576;0;51436913;59677462;7362265;1370529;3.0;1.0;2.0;11.0
lihengming/spring-boot-api-project-seed;https://github.com/lihengming/spring-boot-api-project-seed;Java;23/06/2017 10:06;3;8570;4;51438205;59679182;7362499;1370725;4.0;1.0;3.0;12.0
hackware1993/MagicIndicator;https://github.com/hackware1993/MagicIndicator;Java;26/06/2016 08:20;4;8514;12;51444201;59686638;7363664;1371035;4.0;1.0;4.0;21.0
grpc/grpc-java;https://github.com/grpc/grpc-java;Java;08/12/2014 19:00;6;8489;84;51719276;59999850;7400147;1373965;3.0;1.0;2.0;12.0
apereo/cas;https://github.com/apereo/cas;Java;09/09/2011 01:36;9;8472;182;52159808;60513596;7469524;1377908;8.0;1.0;2.0;13.0
pxb1988/dex2jar;https://github.com/pxb1988/dex2jar;Java;16/03/2015 09:13;5;8454;4;52257567;60616962;7474850;1378292;3.0;1.0;4.0;20.0
roughike/BottomBar;https://github.com/roughike/BottomBar;Java;16/03/2016 01:31;4;8448;4;52267956;60628804;7476015;1378614;2.0;1.0;1.0;6.0
alibaba/DataX;https://github.com/alibaba/DataX;Java;18/01/2018 10:09;3;8425;0;52342036;60719194;7490832;1380039;3.0;1.0;4.0;25.0
keycloak/keycloak;https://github.com/keycloak/keycloak;Java;02/07/2013 13:38;7;8423;5;54346032;62955970;7714917;1407141;4.0;1.0;5.0;23.0
Freelander/Android_Data;https://github.com/Freelander/Android_Data;Java;04/04/2015 01:37;5;8370;0;54346870;62957171;7715075;1407373;2.0;1.0;21.0;58.0
careercup/CtCI-6th-Edition;https://github.com/careercup/CtCI-6th-Edition;Java;02/07/2015 06:28;5;8341;0;64371522;72986438;7719507;1407563;2.0;1.0;7.0;28.0
lzyzsd/JsBridge;https://github.com/lzyzsd/JsBridge;Java;26/02/2015 12:10;6;8335;0;64373529;72989147;7719936;1407842;1.5;1.0;2.0;6.5
didi/VirtualAPK;https://github.com/didi/VirtualAPK;Java;29/06/2017 07:25;3;8321;4;64389611;73008752;7723092;1408260;3.0;1.0;3.0;17.0
zaproxy/zaproxy;https://github.com/zaproxy/zaproxy;Java;03/06/2015 16:55;5;8297;201;64857477;73541083;7783994;1414752;3.0;1.0;5.0;24.0
thingsboard/thingsboard;https://github.com/thingsboard/thingsboard;Java;01/12/2016 09:33;4;8260;41;65202197;73926393;7821372;1418294;4.0;1.0;3.0;11.0
florent37/MaterialViewPager;https://github.com/florent37/MaterialViewPager;Java;24/04/2015 17:53;5;8223;11;65206566;73931868;7822185;1418605;3.0;1.0;3.0;16.0
macrozheng/mall-learning;https://github.com/macrozheng/mall-learning;Java;12/04/2019 13:20;1;8215;0;65402982;74179749;7859983;1437908;3.0;1.0;7.0;22.0
GcsSloop/AndroidNote;https://github.com/GcsSloop/AndroidNote;Java;04/01/2016 23:51;5;8152;0;65411553;74193323;7864116;1438809;1.0;1.0;6.5;28.5
junit-team/junit4;https://github.com/junit-team/junit4;Java;13/01/2009 03:41;12;8086;13;65457737;74248108;7872247;1439708;3.0;1.0;2.0;8.0
openjdk/jdk;https://github.com/openjdk/jdk;Java;17/09/2018 12:29;2;8070;0;79539542;90032011;9327961;2265325;1.0;1.0;1.0;7.0
Blankj/awesome-java-leetcode;https://github.com/Blankj/awesome-java-leetcode;Java;17/04/2017 15:51;3;7988;0;79546611;90041495;9329876;2265845;2.0;1.0;7.0;24.0
OpenAPITools/openapi-generator;https://github.com/OpenAPITools/openapi-generator;Java;12/05/2018 09:57;2;7956;38;82066484;93208179;9826012;2460457;5.0;1.0;6.0;22.0
OpenRefine/OpenRefine;https://github.com/OpenRefine/OpenRefine;Java;15/10/2012 02:22;8;7948;26;82654940;93834342;9861555;2462905;5.0;1.0;5.0;22.0
android/testing-samples;https://github.com/android/testing-samples;Java;11/10/2014 03:51;6;7919;0;82671557;93854927;9864413;2464178;6.0;1.0;3.0;19.0
Justson/AgentWeb;https://github.com/Justson/AgentWeb;Java;12/05/2017 07:45;3;7904;11;82687294;93873680;9867098;2464582;3.0;1.0;3.0;12.0
alibaba/atlas;https://github.com/alibaba/atlas;Java;28/02/2017 06:31;4;7902;7;83541548;94915530;9998409;2522742;4.0;1.0;5.0;22.0
DuGuQiuBai/Java;https://github.com/DuGuQiuBai/Java;Java;25/11/2015 07:30;5;7902;0;83552035;94927080;9999265;2522954;1.0;1.0;2.0;11.0
dropwizard/dropwizard;https://github.com/dropwizard/dropwizard;Java;19/01/2011 19:52;10;7901;104;83632053;95022807;10014258;2524298;5.0;1.0;3.0;14.0
HannahMitt/HomeMirror;https://github.com/HannahMitt/HomeMirror;Java;23/08/2015 03:20;5;7893;0;83635754;95027439;10014946;2524548;2.0;1.0;2.0;11.5
stanfordnlp/CoreNLP;https://github.com/stanfordnlp/CoreNLP;Java;27/06/2013 21:13;7;7858;2;85831299;97307560;10095896;2532495;4.0;1.0;5.0;26.0
TooTallNate/Java-WebSocket;https://github.com/TooTallNate/Java-WebSocket;Java;20/01/2010 23:33;11;7824;12;85865948;97345630;10099078;2532887;2.0;1.0;4.0;19.0
ybq/Android-SpinKit;https://github.com/ybq/Android-SpinKit;Java;20/03/2016 08:40;4;7782;0;85869433;97350116;10099813;2533171;5.0;2.0;3.0;11.0
facebook/buck;https://github.com/facebook/buck;Java;17/04/2013 18:12;7;7780;56;87102914;98774222;10268921;2558734;5.0;1.0;4.0;17.0
cats-oss/android-gpuimage;https://github.com/cats-oss/android-gpuimage;Java;04/10/2012 08:11;8;7771;0;87116123;98789484;10270659;2559127;2.0;2.0;4.0;16.0
Netflix/SimianArmy;https://github.com/Netflix/SimianArmy;Java;06/07/2012 22:00;8;7742;4;87145893;98824067;10274930;2559709;4.0;1.0;6.0;26.0
amitshekhariitbhu/Android-Debug-Database;https://github.com/amitshekhariitbhu/Android-Debug-Database;Java;16/11/2016 14:20;4;7735;12;87152840;98832694;10276244;2560101;4.0;1.0;4.0;11.0
ChrisRM/material-theme-jetbrains;https://github.com/ChrisRM/material-theme-jetbrains;Java;23/09/2015 07:15;5;7719;17;87254536;98939849;10281068;2560874;3.0;2.0;3.0;12.0
asLody/VirtualApp;https://github.com/asLody/VirtualApp;Java;06/07/2016 13:25;4;7627;0;87328236;99030084;10294907;2563760;2.0;2.0;2.0;8.0
trello/RxLifecycle;https://github.com/trello/RxLifecycle;Java;20/07/2015 13:32;5;7606;22;87334232;99037674;10296227;2564088;6.0;1.0;4.0;25.5
JakeWharton/hugo;https://github.com/JakeWharton/hugo;Java;25/11/2013 09:16;7;7581;0;87335729;99039690;10296546;2564299;7.0;1.0;8.0;59.0
Activiti/Activiti;https://github.com/Activiti/Activiti;Java;13/09/2012 11:34;8;7559;24;87673796;99444954;10361915;2567483;5.0;1.0;4.0;19.0
firebase/quickstart-android;https://github.com/firebase/quickstart-android;Java;26/04/2016 17:13;4;7553;0;87708725;99487325;10367936;2569113;3.0;1.0;2.0;12.0
guolindev/LitePal;https://github.com/guolindev/LitePal;Java;20/02/2013 03:20;8;7551;0;87738724;99520753;10371071;2569620;3.0;1.0;3.0;17.0
crossoverJie/cim;https://github.com/crossoverJie/cim;Java;20/05/2018 15:55;2;7518;7;87749113;99533800;10373438;2569925;3.0;1.0;3.0;15.0
hs-web/hsweb-framework;https://github.com/hs-web/hsweb-framework;Java;18/01/2016 03:51;5;7510;20;87778113;99569325;10379620;2570364;4.0;1.0;2.0;11.0
kaushikgopal/RxJava-Android-Samples;https://github.com/kaushikgopal/RxJava-Android-Samples;Java;23/07/2014 05:13;6;7453;0;87784469;99577277;10380951;2570676;3.0;1.0;3.0;13.5
apache/pulsar;https://github.com/apache/pulsar;Java;28/06/2016 07:00;4;7449;45;88868846;100914588;10589064;2627808;4.0;1.0;3.0;15.0
huanghaibin-dev/CalendarView;https://github.com/huanghaibin-dev/CalendarView;Java;11/03/2017 07:16;4;7445;0;88892397;100942363;10592965;2628143;4.0;1.0;7.0;28.5
termux/termux-app;https://github.com/termux/termux-app;Java;23/10/2015 09:42;5;7364;79;88906343;100958680;10595002;2628577;3.0;1.0;7.0;38.0
shwenzhang/AndResGuard;https://github.com/shwenzhang/AndResGuard;Java;11/10/2015 11:48;5;7350;4;88917118;100971559;10596703;2629022;2.0;1.0;8.0;40.0
google/agera;https://github.com/google/agera;Java;17/12/2015 13:22;5;7306;16;88938327;100996046;10599734;2629514;4.0;1.0;3.0;13.0
dropwizard/metrics;https://github.com/dropwizard/metrics;Java;26/02/2010 19:44;11;7292;54;88974835;101040077;10606675;2630629;4.0;1.0;4.0;20.0
jwtk/jjwt;https://github.com/jwtk/jjwt;Java;13/09/2014 01:06;6;7280;0;89001249;101071859;10611607;2631497;3.0;1.0;2.0;8.0
square/dagger;https://github.com/square/dagger;Java;02/08/2012 23:25;8;7266;0;89016753;101089587;10613626;2631793;3.0;1.0;1.0;5.0
aritraroy/UltimateAndroidReference;https://github.com/aritraroy/UltimateAndroidReference;Java;10/04/2017 07:28;3;7262;0;89017791;101091088;10613867;2632060;1.0;1.0;6.0;22.0
cymcsg/UltimateRecyclerView;https://github.com/cymcsg/UltimateRecyclerView;Java;28/01/2015 02:27;6;7211;9;89042195;101120185;10618281;2632423;3.0;1.0;3.0;13.0
Bearded-Hen/Android-Bootstrap;https://github.com/Bearded-Hen/Android-Bootstrap;Java;01/11/2013 15:36;7;7206;5;89061040;101141235;10620249;2632703;3.0;1.0;4.0;23.0
quarkusio/quarkus;https://github.com/quarkusio/quarkus;Java;06/07/2018 00:44;2;7205;107;89779800;101993599;10751156;2639198;3.0;1.0;2.0;11.0
JakeWharton/ActionBarSherlock;https://github.com/JakeWharton/ActionBarSherlock;Java;07/03/2011 17:28;10;7182;32;89827988;102049444;10758451;2640130;4.0;1.0;3.0;18.0
airbnb/epoxy;https://github.com/airbnb/epoxy;Java;08/08/2016 23:05;4;7177;60;89898273;102132229;10770250;2641732;4.0;2.0;2.0;9.0
pedant/sweet-alert-dialog;https://github.com/pedant/sweet-alert-dialog;Java;19/10/2014 09:24;6;7141;2;89900698;102135274;10770663;2641968;1.5;1.0;5.5;23.0
lecho/hellocharts-android;https://github.com/lecho/hellocharts-android;Java;12/10/2014 09:12;6;7138;14;89914386;102151896;10773321;2642348;4.0;1.0;4.0;41.0
square/moshi;https://github.com/square/moshi;Java;09/08/2014 15:58;6;7117;0;89944043;102186493;10777330;2643412;3.0;1.0;2.0;11.0
geeeeeeeeek/WeChatLuckyMoney;https://github.com/geeeeeeeeek/WeChatLuckyMoney;Java;30/09/2015 16:11;5;7109;20;89947040;102190192;10777776;2643687;3.0;1.0;4.0;21.0
crazycodeboy/TakePhoto;https://github.com/crazycodeboy/TakePhoto;Java;04/08/2015 02:05;5;7105;15;89952407;102196948;10778745;2644129;2.0;1.0;7.0;28.0
facebook/litho;https://github.com/facebook/litho;Java;27/01/2017 03:59;4;7069;46;91089123;103387101;10827396;2649769;5.0;1.0;2.0;11.0
MindorksOpenSource/android-interview-questions;https://github.com/MindorksOpenSource/android-interview-questions;Java;09/07/2017 18:47;3;7011;0;91090478;103389211;10827929;2650007;0.0;1.0;1.0;5.0
vipshop/vjtools;https://github.com/vipshop/vjtools;Java;29/05/2018 09:07;2;7002;9;91120493;103426373;10834627;2650609;2.0;1.0;4.0;26.0
koush/AndroidAsync;https://github.com/koush/AndroidAsync;Java;24/08/2012 07:27;8;6958;0;91141408;103450974;10838008;2651036;2.0;1.0;2.0;8.0
react-native-image-picker/react-native-image-picker;https://github.com/react-native-image-picker/react-native-image-picker;Java;08/06/2015 20:25;5;6957;65;91157195;103470398;10840427;2651475;2.5;1.0;2.5;12.0
leolin310148/ShortcutBadger;https://github.com/leolin310148/ShortcutBadger;Java;15/11/2013 12:51;7;6950;0;91159634;103473568;10840949;2651688;5.0;1.0;2.0;16.0
hongyangAndroid/okhttputils;https://github.com/hongyangAndroid/okhttputils;Java;17/08/2015 14:53;5;6865;0;91164170;103479315;10841860;2651999;2.5;1.0;3.0;12.0
ogaclejapan/SmartTabLayout;https://github.com/ogaclejapan/SmartTabLayout;Java;14/02/2015 11:25;6;6864;0;91168779;103485189;10842815;2652368;4.0;1.0;4.0;27.0
apache/shardingsphere-elasticjob;https://github.com/apache/shardingsphere-elasticjob;Java;11/09/2015 11:28;5;6854;25;91243677;103574916;10854965;2655693;4.0;1.0;3.0;14.0
google/tsunami-security-scanner;https://github.com/google/tsunami-security-scanner;Java;03/06/2020 16:20;0;6851;3;91258176;103591858;10857086;2656050;5.0;1.0;3.0;13.0
OpenFeign/feign;https://github.com/OpenFeign/feign;Java;26/06/2013 23:28;7;6771;14;91297441;103638714;10864158;2656859;3.0;1.0;2.0;10.0
hongyangAndroid/AndroidAutoLayout;https://github.com/hongyangAndroid/AndroidAutoLayout;Java;19/11/2015 02:09;5;6722;0;91302932;103645712;10865348;2657205;5.0;2.0;5.5;27.0
google/android-classyshark;https://github.com/google/android-classyshark;Java;12/10/2015 13:40;5;6719;17;91316263;103662037;10868087;2657488;2.0;1.0;4.0;16.5
swagger-api/swagger-core;https://github.com/swagger-api/swagger-core;Java;05/07/2011 23:44;9;6704;63;91390431;103746224;10877576;2658050;3.0;1.0;1.0;8.0
davemorrissey/subsampling-scale-image-view;https://github.com/davemorrissey/subsampling-scale-image-view;Java;26/08/2013 16:45;7;6677;21;91408439;103765493;10878602;2658392;3.5;1.0;3.0;14.5
Qihoo360/RePlugin;https://github.com/Qihoo360/RePlugin;Java;08/06/2017 09:39;3;6660;17;91465294;103832339;10887332;2659982;3.0;1.0;5.0;21.5
gedoor/MyBookshelf;https://github.com/gedoor/MyBookshelf;Java;12/06/2018 03:48;2;6645;160;91544893;103922836;10897919;2661032;4.0;1.0;5.0;18.5
resilience4j/resilience4j;https://github.com/resilience4j/resilience4j;Java;03/06/2015 09:21;5;6620;28;91642423;104036671;10913963;2661655;5.0;1.0;4.0;23.0
kevin-wayne/algs4;https://github.com/kevin-wayne/algs4;Java;31/08/2015 09:28;5;6524;0;91691796;104091873;10919596;2662005;4.0;1.0;18.0;58.0
DroidPluginTeam/DroidPlugin;https://github.com/DroidPluginTeam/DroidPlugin;Java;27/08/2015 11:14;5;6521;2;91726877;104132875;10924943;2662606;2.0;3.0;1.0;5.0
apache/cassandra;https://github.com/apache/cassandra;Java;21/05/2009 02:10;11;6497;0;92608587;105131396;11032877;2672339;5.0;1.0;5.0;22.0
yanzhenjie/AndPermission;https://github.com/yanzhenjie/AndPermission;Java;11/09/2016 05:17;4;6486;0;92617300;105141716;11034283;2672555;3.0;1.0;3.0;13.0
alibaba/otter;https://github.com/alibaba/otter;Java;09/08/2013 09:31;7;6478;10;92739196;105284817;11053930;2675100;3.0;1.0;4.0;21.0
dyc87112/SpringCloud-Learning;https://github.com/dyc87112/SpringCloud-Learning;Java;21/08/2016 03:39;4;6474;0;92788262;105341153;11060850;2676157;5.0;1.0;2.0;13.0
naman14/Timber;https://github.com/naman14/Timber;Java;12/06/2015 16:43;5;6473;5;92819050;105378048;11066716;2676503;3.0;1.0;2.0;14.0
barteksc/AndroidPdfViewer;https://github.com/barteksc/AndroidPdfViewer;Java;02/06/2016 20:21;4;6447;0;92824651;105384976;11067786;2676827;1.0;1.0;2.0;10.0
java-native-access/jna;https://github.com/java-native-access/jna;Java;29/04/2011 13:30;9;6403;0;93098480;105703296;11103143;2689019;3.0;2.0;2.0;11.0
newbee-ltd/newbee-mall;https://github.com/newbee-ltd/newbee-mall;Java;21/09/2019 03:56;1;6392;0;93272497;105933327;11158438;2693298;2.0;1.0;10.0;30.0
eclipse/che;https://github.com/eclipse/che;Java;26/03/2015 15:31;5;6387;26;93611954;106321085;11201750;2699423;3.0;1.0;3.0;11.0
zendesk/android-floating-action-button;https://github.com/zendesk/android-floating-action-button;Java;19/09/2014 06:49;6;6325;0;93614284;106324183;11202273;2699687;3.0;1.0;2.0;8.0
abel533/Mapper;https://github.com/abel533/Mapper;Java;21/11/2014 11:02;6;6321;2;93650604;106365744;11207107;2700215;4.0;1.0;3.0;16.0
NLPchina/elasticsearch-sql;https://github.com/NLPchina/elasticsearch-sql;Java;24/08/2014 14:26;6;6285;154;93801536;106534721;11224070;2703367;5.0;1.0;11.0;48.0
seven332/EhViewer;https://github.com/seven332/EhViewer;Java;14/05/2014 12:03;6;6284;97;93873086;106617017;11234576;2703958;4.0;1.0;6.0;25.0
koush/ion;https://github.com/koush/ion;Java;22/05/2013 07:41;7;6237;0;93886747;106633065;11236654;2704320;3.0;1.0;2.0;11.0
goldze/MVVMHabit;https://github.com/goldze/MVVMHabit;Java;21/07/2017 10:38;3;6234;2;93902065;106651232;11239136;2704743;2.0;1.0;2.0;8.0
apache/storm;https://github.com/apache/storm;Java;05/11/2013 08:00;7;6209;0;94379691;107205467;11308887;2715388;3.0;1.0;5.0;24.0
Exrick/xmall;https://github.com/Exrick/xmall;Java;28/07/2017 01:49;3;6170;0;94658301;107525710;11349275;2721348;3.0;1.0;12.0;48.0
Angel-ML/angel;https://github.com/Angel-ML/angel;Java;25/04/2017 05:57;3;6161;18;96036063;108953399;11397163;2723443;5.0;1.0;8.0;34.0
vinc3m1/RoundedImageView;https://github.com/vinc3m1/RoundedImageView;Java;22/02/2013 01:17;8;6144;19;96039001;108957084;11397675;2723692;9.0;2.0;3.0;35.0
ikew0ng/SwipeBackLayout;https://github.com/ikew0ng/SwipeBackLayout;Java;25/08/2013 03:36;7;6098;0;96042466;108961340;11398259;2723993;3.0;1.0;8.0;25.0
GrenderG/Toasty;https://github.com/GrenderG/Toasty;Java;18/01/2017 18:52;4;6092;18;96044107;108963574;11398590;2724276;3.0;1.0;1.0;5.5
rengwuxian/MaterialEditText;https://github.com/rengwuxian/MaterialEditText;Java;30/10/2014 10:07;6;6086;19;96049534;108970145;11399499;2724553;2.0;1.0;4.0;16.0
macrozheng/mall-swarm;https://github.com/macrozheng/mall-swarm;Java;25/11/2019 06:55;1;6066;1;96185030;109125838;11418459;2729435;3.0;1.0;11.0;29.5
rey5137/material;https://github.com/rey5137/material;Java;09/12/2014 12:07;6;6065;10;96219117;109166642;11424918;2730322;3.0;1.0;4.0;15.0
google/physical-web;https://github.com/google/physical-web;Java;30/09/2014 18:32;6;6054;17;96244106;109196171;11428626;2731225;3.0;1.0;3.0;14.5
pedrovgs/EffectiveAndroidUI;https://github.com/pedrovgs/EffectiveAndroidUI;Java;04/07/2014 08:42;6;6045;0;96249521;109202705;11429504;2731480;3.0;1.0;3.0;11.0
uber/RIBs;https://github.com/uber/RIBs;Java;03/10/2017 18:18;3;6035;3;96286318;109246280;11435800;2732007;3.0;1.0;2.0;8.0
gocd/gocd;https://github.com/gocd/gocd;Java;13/12/2013 05:26;7;6006;67;97255862;110357826;11566761;2746417;5.0;1.0;4.0;20.0
markzhai/AndroidPerformanceMonitor;https://github.com/markzhai/AndroidPerformanceMonitor;Java;17/01/2016 05:23;5;5968;0;97260711;110363851;11567619;2746753;3.0;1.0;4.0;19.5
guardianproject/haven;https://github.com/guardianproject/haven;Java;01/03/2017 03:20;4;5964;36;97287333;110396321;11573136;2747629;4.0;1.0;5.0;24.0
antoniolg/androidmvp;https://github.com/antoniolg/androidmvp;Java;02/04/2014 05:42;6;5942;0;97289067;110398647;11573471;2747901;2.0;1.0;4.0;16.0
Meituan-Dianping/walle;https://github.com/Meituan-Dianping/walle;Java;10/01/2017 03:39;4;5921;1;97298989;110410177;11574767;2748277;2.0;1.0;4.0;21.0
singwhatiwanna/dynamic-load-apk;https://github.com/singwhatiwanna/dynamic-load-apk;Java;30/03/2014 11:51;6;5908;0;97304791;110417531;11575857;2748768;3.0;1.0;2.0;13.0
daimajia/NumberProgressBar;https://github.com/daimajia/NumberProgressBar;Java;01/05/2014 08:54;6;5889;3;97306317;110419701;11576225;2749078;0.5;1.0;1.0;7.5
zhoutaoo/SpringCloud;https://github.com/zhoutaoo/SpringCloud;Java;23/07/2017 14:28;3;5884;0;97322296;110439024;11578678;2750698;5.0;1.0;1.0;8.0
wyouflf/xUtils3;https://github.com/wyouflf/xUtils3;Java;28/10/2015 10:56;5;5879;9;97338012;110457885;11581548;2751026;3.0;1.0;6.5;23.0
lenve/VBlog;https://github.com/lenve/VBlog;Java;26/12/2017 11:01;3;5874;0;97355724;110476461;11582144;2751359;4.0;1.0;5.0;16.0
google/closure-compiler;https://github.com/google/closure-compiler;Java;16/04/2014 15:30;6;5870;0;98220460;111486466;11724239;2756513;5.0;1.0;6.0;22.5
checkstyle/checkstyle;https://github.com/checkstyle/checkstyle;Java;31/08/2013 02:05;7;5867;100;98682478;111995584;11768513;2763190;0.0;1.0;1.0;5.0
aa112901/remusic;https://github.com/aa112901/remusic;Java;24/03/2016 06:20;4;5851;0;98740276;112063128;11778002;2763816;3.0;1.0;3.0;17.0
smuyyh/BookReader;https://github.com/smuyyh/BookReader;Java;03/08/2016 05:17;4;5845;0;98787451;112117485;11784903;2764267;2.0;1.0;2.0;13.0
KunMinX/Jetpack-MVVM-Best-Practice;https://github.com/KunMinX/Jetpack-MVVM-Best-Practice;Java;31/10/2019 05:21;1;5839;0;98802561;112134944;11786992;2764574;3.0;1.0;3.0;14.0
NanoHttpd/nanohttpd;https://github.com/NanoHttpd/nanohttpd;Java;10/08/2012 21:52;8;5832;3;98816359;112150961;11788960;2764980;3.0;1.0;4.0;21.0
signalapp/Signal-Server;https://github.com/signalapp/Signal-Server;Java;09/12/2013 07:10;7;5813;0;98856144;112199146;11797180;2765245;3.0;1.0;3.5;17.0
NLPchina/ansj_seg;https://github.com/NLPchina/ansj_seg;Java;05/09/2012 05:56;8;5811;3;100466442;113815869;11803398;2786617;4.0;1.0;5.0;28.0
wildfirechat/server;https://github.com/wildfirechat/server;Java;23/01/2019 15:21;2;5807;33;100565702;113926067;11813768;2787202;4.0;1.0;6.0;24.0
springside/springside4;https://github.com/springside/springside4;Java;23/02/2012 08:39;9;5800;3;100588754;113953451;11817867;2787574;2.0;1.0;4.0;23.0
processing/processing;https://github.com/processing/processing;Java;24/01/2013 21:17;8;5777;48;100785117;114190768;11856950;2791516;2.0;1.0;3.0;14.0
google/j2objc;https://github.com/google/j2objc;Java;30/01/2014 20:19;7;5755;38;103948955;117579412;12057234;2843915;1.0;1.0;4.0;17.0
flyway/flyway;https://github.com/flyway/flyway;Java;14/12/2012 18:43;8;5744;88;103995499;117637221;12067823;2844623;5.0;1.0;5.0;18.5
JakeWharton/u2020;https://github.com/JakeWharton/u2020;Java;14/11/2013 11:58;7;5730;0;104004371;117647748;12069274;2844883;4.0;1.0;3.0;13.0
spring-projects/spring-security;https://github.com/spring-projects/spring-security;Java;10/01/2012 21:50;9;5723;57;104533891;118254092;12135756;2859566;5.0;1.0;3.0;15.0
zouzg/mybatis-generator-gui;https://github.com/zouzg/mybatis-generator-gui;Java;08/05/2016 22:39;4;5709;16;104538612;118259726;12136483;2859770;5.0;1.0;7.0;40.0
json-path/JsonPath;https://github.com/json-path/JsonPath;Java;24/01/2011 13:19;10;5707;6;104614056;118339632;12140664;2860064;3.0;1.0;4.0;16.0
k9mail/k-9;https://github.com/k9mail/k-9;Java;04/02/2011 02:40;10;5704;95;104793801;118545460;12165650;2861627;3.0;1.0;4.0;18.0
TechEmpower/FrameworkBenchmarks;https://github.com/TechEmpower/FrameworkBenchmarks;Java;22/03/2013 17:33;7;5697;15;105054728;118868708;12214452;2876013;4.0;1.0;2.0;12.0
Nightonke/BoomMenu;https://github.com/Nightonke/BoomMenu;Java;19/03/2016 12:04;4;5691;0;105068044;118884207;12216294;2876444;4.0;1.0;4.0;17.0
AsyncHttpClient/async-http-client;https://github.com/AsyncHttpClient/async-http-client;Java;07/03/2011 13:41;10;5688;0;105112860;118937982;12223968;2877866;4.0;1.0;4.0;21.0
